verb,cluster,id,status,text
knock,nonliteral,wsj44:9211,N,"Sure , everybody knows how the trade deficit , the dollar and index arbitrage helped knock the Dow Jones Industrial Average down 101.46 points Thursday "
knock,nonliteral,wsj47:917,N,"One of 107 items that President Reagan wants Congress to knock out of the fiscal 1988 budget , this program illustrates one reason the government finds it so tough to cut spending "
knock,nonliteral,wsj53:10646,N,"You could have knocked me over , '' said Joseph Ronning of Brown Brothers Harriman & Co "
knock,nonliteral,wsj55:10487,N,Incumbent Spyros Kyprianou was knocked out in voting last week 
knock,nonliteral,wsj60:2502,N,Seagram must decide by Feb. 9 whether to come up with a higher offer that would knock Grand Met out of the bidding war and frustrate its expansion strategy 
knock,nonliteral,wsj61:3033,L,"We union members were there backing John Kennedy with our money , door knocking and votes in 1960 "
knock,nonliteral,wsj61:3140,N,"And he is likely to deliver a new and more impassioned plea for the line-item veto , which would allow the president to knock individual items out of a spending bill without vetoing the entire bill "
knock,nonliteral,wsj62:5033,N,Grand Metropolitan PLC 's sharply higher offer for Martell & Cie. represents an attempt to knock Seagram Co. out of the bidding war for the French cognac maker 
knock,nonliteral,wsj66:128,N,"Jesse 's been knocked out of the box so many times before , '' says City Councilman George Burrell , a Jackson supporter "
knock,nonliteral,wsj76:3148,N,"Some people can go out to the ball park once a year , knock back a few brews and compare frequent-flier mileage with their buddies while the Great Game goes on before their unseeing eyes "
knock,nonliteral,wsj79:4757,N,"After a power failure knocked out the elevators , he climbed up and down all those flights at mealtimes "
knock,nonliteral,wsj83:5326,N,Grand Metropolitan PLC 's sharply higher offer for Martell & Cie. represents an attempt to knock Seagram Co. out of the bidding war for the French cognac maker 
knock,nonliteral,wsj84:6977,N,"For the record , this was the second straight season in which the Redskins came to Chicago to knock the home team out of the playoffs "
knock,nonliteral,wsj01:498,N,"Coca-Cola Co . , which stalked out of India 11 years ago , is knocking on the door again "
knock,nonliteral,wsj02:6661,N,Thus he notes that when Edward Baring became Baron Revelstoke in 1883 he knocked together two Mayfair mansions to make one urban palace in which he `` entertained in a style as lavish as the furnishing 
knock,nonliteral,wsj03:9929,U,"But as fast as they 're knocked down , he adds , managements will find new ones to take their place "
knock,nonliteral,wsj05:2958,N,It knocked out electricity and communication services 
knock,nonliteral,wsj07:4481,U,"News of the bid knocked Philip Morris stock down 4 1 2 points Tuesday and 1 1 2 yesterday to 94 , as analysts forecast the deal would reduce per-share earnings next year by anywhere from 40 cents to $ 1.50 "
knock,nonliteral,wsj10:11268,N,It recently sued a small local factory that was knocking off its knock-off with a game called Entrepreneurs 
knock,nonliteral,wsj10:2797,U,"Mr. Bush touts `` market orientation , '' vowing to knock down trade barriers overseas and expand use of grain for alcohol-based fuels "
knock,nonliteral,wsj10:6468,U,But what brought Irving to the negotiating table was a ruling Tuesday by the Appellate Division of New York state Supreme Court affirming a lower court 's ruling that knocked down a crucial element of Irving 's anti-takeover defenses 
knock,nonliteral,wsj11:6042,U,"In Texas , another must-win state , the Democratic Party has increased its planned spending to nearly $ 5 million for the inglorious work of knocking on doors and telephoning voters "
knock,nonliteral,wsj11:7428,N,"To cloak their activities , they knock out lights in elevators and stairwells "
knock,nonliteral,wsj12:1864,U,"Working on a 35-foot length of wall here , he moves quickly from the wall to a pile of stones nearby and back , occasionally knocking off a corner of a stone with a hammer to make it fit "
knock,nonliteral,wsj14:11161,N,"Despite much talk of Star Wars , the U.S. ca n't knock down even an obsolete ballistic missile in mid-flight "
knock,nonliteral,wsj14:2324,N,Resources stock prices were knocked broadly lower in early trading following a steep decline of the New York gold price Friday 
knock,nonliteral,wsj14:4329,U,"Meanwhile , some state legislatures pass new laws as quickly as judges knock down existing ones "
knock,nonliteral,wsj14:7249,U,"By a 228-182 vote , the House knocked out of the bill the waiting-period provision , which is called the Brady amendment for James Brady , the White House spokesman who was shot along with President Reagan in 1981 by an assailant using a handgun "
knock,nonliteral,wsj15:965,N,It knocked out communications on the resort island of Cozumel and leveled slum areas in Cancun on the mainland 
knock,nonliteral,wsj17:2513,N,"The 18-year-old Las Vegan , the new darling of the net set , took Stadium Court at the U.S. Open tennis tournament here Wednesday morning against Philip Johnson , an unseeded and heretofore unheeded scuffler from Georgia , and , truth to tell , did n't knock him dead "
knock,nonliteral,wsj20:357,N,"The concerted intervention succeeded in knocking the dollar down to about 1.8870 marks , but strong demand lifted it off its lows almost immediately "
knock,nonliteral,wsj20:4484,U,"You ca n't really and truly believe that if you pay a dollar toll , you can go down the road and knock things down with immunity , '' says Charles DuPuis Jr . , the turnpike 's director of risk management "
knock,nonliteral,wsj23:5088,N,"Soon she is not only bringing her wheelchair-bound master snacks , she 's knocking off people he dislikes -- and only too slowly "
knock,nonliteral,wsj25:4584,U,"Even last week , it was n't certain whether the dollar breached the top end of its range , or merely was threatening to do so , when the governments moved in to knock it down "
knock,nonliteral,wsj28:8883,N,"And Mr. McGegan , who does n't mince words when he dislikes something or someone -LRB- he called the countertenor in his recent Long Beach production `` awful '' -RRB- , said he was knocked out by Mr. Davies 's strangely articulated yet strikingly clear conducting of Beethoven 's `` Eroica '' Symphony "
knock,nonliteral,wsj29:10937,U,"If the court knocks out Irving 's defense , known as a poison pill , Bank of New York has indicated that it will proceed with its offer if at least two-thirds of Irving 's shares are tendered "
knock,nonliteral,wsj30:1420,U,"More ominously , Britain is boosting restrictions just when other European countries are knocking down barriers in anticipation of 1992 , the European Community 's target for removing remaining trade restrictions "
knock,nonliteral,wsj30:1768,U,"The first blow , a right about 30 seconds into the heavyweight championship fight , did not knock Spinks down , but caused him to turn to his corner with a `` what 's going on here ? '' look in his eyes "
knock,nonliteral,wsj30:2096,N,GOP strategists acknowledge that there are few incumbents they would rather knock off this election year 
knock,nonliteral,wsj33:3933,U,"The Supreme Court , knocking out one of the last restraints on advertising by lawyers , ruled that lawyers have a First Amendment right to solicit clients through targeted mailings to individuals known to have legal problems "
knock,nonliteral,wsj36:4286,N,An earthquake that shook Los Angeles in October knocked out computer equipment at California Federal Savings and Loan Association 
knock,nonliteral,wsj38:8158,N,"The low point was around 1978-1982 , when the bases could have been knocked out quite easily "
knock,nonliteral,wsj41:3887,U,"If we had 10 times the money , we could n't just go and knock out the jobs , '' he says "
knock,nonliteral,wsj41:5812,N,"Nissan campaign , but they went out of their way not to knock it , '' says Eli Bloom , the New York GM dealer who sits on the selection committee . -LRB- Mr "
knock,nonliteral,wsj41:9023,N,"As compressed water rushes through its gills , a fish is knocked unconscious "
knock,nonliteral,wsj41:9027,N,"But , if lucky , a shooter with one blast can knock out the female and a half-dozen males tagging along "
knock,nonliteral,wsj44:5002,N,"It razed the Sirri and Sasson platforms in the southern gulf , knocking out the command and control radar facilities of the Iranian military that come to bear on the Hormuz Strait choke point "
knock,literal,wsj02:10211,L,Father said the security company had just called to say there were certain `` irregularities '' that prevented them from keeping a watch over our store 
knock,literal,wsj21:10931,N,"News of Mr. Bilzerian 's filing , under the Hart-Scott-Rodino Antitrust Act , knocked FlightSafety 's stock up $ 2.25 a share yesterday to close at $ 26.75 in New York Stock Exchange composite trading "
knock,literal,wsj22:7313,L,"In northern Botswana , where the poor quality of their ivory protects elephants from poachers , the elephant population is out of control and has eaten and knocked down many square miles of scrubby forest "
knock,literal,wsj26:5882,L,Another trader almost had his glasses knocked off in the jostling 
knock,literal,wsj27:5420,N,The way to topple Gen. Noriega economically was to knock him completely off balance with a sanctions blitz that would have made the Panamanian economy scream -LRB- as the Nixon administration tried to do to Salvador Allende 's Chile -RRB- 
