confidence,result,source,target,text
0.0,False,fly,business,Mr. Petee said one man was so afraid his boss was going to ask him to fly that he started his own business 
0.0,False,fly,airline,"Although most of the major airlines have such affiliations , they generally are n't involved in the operations of the smaller airlines-even when the commuters are flying under the big airlines ' logos "
1.0,True,fly,revenue,"Delta Air Lines said it flew 3.94 billion revenue passenger miles in December , a 26.7 % increase from the 3.11 billion miles it flew in December 1986 "
0.0,False,fly,December,"Delta Air Lines said it flew 3.94 billion revenue passenger miles in December , a 26.7 % increase from the 3.11 billion miles it flew in December 1986 "
0.0,False,fly,ace,"When we first encounter Nina , she is blaming her kindly old Dad for succumbing to fatherly jealousy and blocking her marriage to a handsome flying ace named Gordon , who is subsequently killed in World War I "
0.0,False,kill,World,"When we first encounter Nina , she is blaming her kindly old Dad for succumbing to fatherly jealousy and blocking her marriage to a handsome flying ace named Gordon , who is subsequently killed in World War I "
0.0,False,fly,Italy,"Like everyone else in this movie , he 's in the grip of his family , superstition and fear of death ; right after he asks Loretta to marry him she drops him at the airport so he can fly to Italy where his mother keeps lingering on her deathbed "
1.0,True,fly,revenue,"For the first three months of 1988 , the airline said it flew 2.95 billion revenue passenger miles , up 15.2 % from the 2.56 billion miles a year earlier "
1.0,True,fly,revenue,"Air Midwest said it flew 12.7 million revenue passenger miles in February , a 5.3 % decrease from 13.4 million a year earlier "
0.0,False,fly,China,Mr. Paulson also flew over China 
1.0,False,fly,mile,"The other two aircraft will seat 150 people and fly 7 , 200 miles "
1.0,False,fly,mile,"USAir , a unit of USAir Group Inc . , said its December traffic rose 14.2 % to 1.11 billion revenue passenger miles from the year-earlier 972.5 million revenue passenger miles , or one paying passenger flown one mile "
0.0,False,fly,luggage,Others fly them out as personal luggage 
1.0,False,fly,weekend,He flew off in one of his three 707s for long weekends in places like Australia with people like John and Bo Derek 
0.0,False,fly,candy,It even regulates where kites can be flown and how candy should be displayed in markets -- and fines offenders 
0.0,False,fly,shuttle,"Pan Am began flying the shuttle about two years ago , and made great inroads into Eastern 's business by presenting itself as a luxury shuttle "
0.0,False,fly,Italy,They included fixtures required by the company and the salaries and expenses of four assemblers who flew in from Italy to set up the store 
1.0,True,fly,position,"We can fly in position about here , '' Lt. O'Leary says , indicating a spot south of Andros Island "
1.0,True,fly,revenue,"The carrier said it flew 656.6 million revenue passenger miles for the month , up from 588.1 million a year earlier "
0.5,True,fly,class,"Fewer and fewer companies are allowing their people to fly first class , '' an Eastern Airlines spokesman says "
0.0,False,fly,lot,"For example , he says , if airlines are flying with lots of empty seats , a drop in crude prices will be passed through to customers in the form of lower ticket prices "
0.0,False,pass,customer,"For example , he says , if airlines are flying with lots of empty seats , a drop in crude prices will be passed through to customers in the form of lower ticket prices "
0.0,False,fly,report,"The movies show that the furcula , as the wishbone is known technically , acts like a spring when a bird is flying , report Farish Jenkens and Kenneth Dial of Harvard and Ted Goslow of Northern Arizona University in the current issue of the journal Science "
0.8,False,fly,hour,FAA inspection found that Northwest Airlines was requiring crews to fly more than eight hours without a rest period 
1.0,False,fly,version,"Finally , after more than a year of complaints , United decided to allow its pilots to fly either the old or new versions of the plane , but not both "
0.0,False,fly,jet,"Last year , an FAA inspection found maintenance deficiencies at Aloha Airlines , which had a special exemption to fly twin-engine jets from Honolulu to Christmas Island "
1.0,False,fly,program,"Meanwhile , a 16-year-old senior at the Bronx High School of Science in New York proves you do n't have to fly all that frequently to get hooked on the programs "
1.0,True,fly,revenue,"For the year to date , the airline said it flew 11.28 billion revenue passenger miles , up 29.8 % from 8.69 billion miles a year earlier "
0.0,False,fly,Midwest,Flying to Slovenia from the Yugoslav south is n't unlike flying to the Midwest from the Mideast 
1.0,False,fly,opening,"And the saga also shows that resourcefulness has n't flamed out in the airline business -- that in an age of oligopoly , small but shrewd carriers might be able to fly into the openings left after the giants carve out their markets "
1.0,True,fly,storm,"With new capital , seasoned management and a hub far away from the fierce competition of American and Delta Air Lines in Dallas , Braniff will have a better-than-even chance to fly through the storms that once grounded it , Mr. Chodorow contends "
0.0,False,fly,Los,"In Phoenix , travelers can still fly to Los Angeles , Las Vegas , San Diego and three other cities for $ 19 each way "
0.0,False,fly,Washington,"Shortly after Mr. Bush 's solo appearance , GOP strategists hastily arranged for Mr. Quayle to fly here from Washington to address the VFW banquet last night "
0.0,False,fly,Guinness,She flew into the Guinness Book of World Records as the world 's most frequent flier 
1.0,True,fly,seat,"The regional air carrier said its traffic increased 2.4 % in July to 27.6 million revenue passenger miles compared with the same month last year , but its planes flew with more empty seats "
0.0,False,fly,Asmara,"The locust-control organization said five swarms were seen flying near Asmara , capital of Eritrea , between July 21 and 24 "
1.0,True,fly,revenue,"For the first seven months of 1988 , the airline said it flew 16.79 billion revenue passenger miles , up 15 % from 14.60 billion a year earlier "
0.0,False,fly,mainland,"Hawaiians welcome long weekends to fly to the mainland ; `` I 've done it myself , '' says Fidencio Mares , a vice president of Pacific Resources , Honolulu "
0.0,False,fly,coast,"Passengers who fly between the coasts as members of the joint frequent-flier program of Continental and Eastern , for instance , might now be more apt to select connecting flights through Continental 's hub in Denver "
